,id,pred_lgb,pred_svr,pred_ridge,pred_enet,pred_lasso,pred_voting,pred_stacking
582,2043,169597.9316347992,169597.9316347992,169597.9316347992,169597.9316347992,169597.9316347992,169597.9316347992,169597.9316347992
583,2044,164222.77045460575,164222.77045460575,164222.77045460575,164222.77045460575,164222.77045460575,164222.77045460575,164222.77045460575
584,2045,199389.1875640848,199389.1875640848,199389.1875640848,199389.1875640848,199389.1875640848,199389.1875640848,199389.1875640848
585,2046,135856.2342709306,135856.2342709306,135856.2342709306,135856.2342709306,135856.2342709306,135856.2342709306,135856.2342709306
586,2047,146335.73660174734,146335.73660174734,146335.73660174734,146335.73660174734,146335.73660174734,146335.73660174734,146335.73660174734
587,2048,137637.60438586562,137637.60438586562,137637.60438586562,137637.60438586562,137637.60438586562,137637.60438586562,137637.60438586562
588,2049,132391.4095443783,132391.4095443783,132391.4095443783,132391.4095443783,132391.4095443783,132391.4095443783,132391.4095443783
589,2050,182010.48927573167,182010.48927573167,182010.48927573167,182010.48927573167,182010.48927573167,182010.48927573167,182010.48927573167
590,2051,103671.32589518298,103671.32589518298,103671.32589518298,103671.32589518298,103671.32589518298,103671.32589518298,103671.32589518298
591,2052,125805.73540490611,125805.73540490611,125805.73540490611,125805.73540490611,125805.73540490611,125805.73540490611,125805.73540490611
592,2053,154412.02403589926,154412.02403589926,154412.02403589926,154412.02403589926,154412.02403589926,154412.02403589926,154412.02403589926
593,2054,89413.9561930619,89413.9561930619,89413.9561930619,89413.9561930619,89413.9561930619,89413.9561930619,89413.9561930619
594,2055,166133.81773074108,166133.81773074108,166133.81773074108,166133.81773074108,166133.81773074108,166133.81773074108,166133.81773074108
595,2056,146639.66366110693,146639.66366110693,146639.66366110693,146639.66366110693,146639.66366110693,146639.66366110693,146639.66366110693
596,2057,123255.21004445059,123255.21004445059,123255.21004445059,123255.21004445059,123255.21004445059,123255.21004445059,123255.21004445059
597,2058,233944.75348758665,233944.75348758665,233944.75348758665,233944.75348758665,233944.75348758665,233944.75348758665,233944.75348758665
598,2059,133635.5940395228,133635.5940395228,133635.5940395228,133635.5940395228,133635.5940395228,133635.5940395228,133635.5940395228
599,2060,171242.79154528573,171242.79154528573,171242.79154528573,171242.79154528573,171242.79154528573,171242.79154528573,171242.79154528573
600,2061,180338.40450320882,180338.40450320882,180338.40450320882,180338.40450320882,180338.40450320882,180338.40450320882,180338.40450320882
601,2062,138503.33899328037,138503.33899328037,138503.33899328037,138503.33899328037,138503.33899328037,138503.33899328037,138503.33899328037
602,2063,117359.78642391191,117359.78642391191,117359.78642391191,117359.78642391191,117359.78642391191,117359.78642391191,117359.78642391191
603,2064,142872.75392146443,142872.75392146443,142872.75392146443,142872.75392146443,142872.75392146443,142872.75392146443,142872.75392146443
604,2065,118090.30315131947,118090.30315131947,118090.30315131947,118090.30315131947,118090.30315131947,118090.30315131947,118090.30315131947
605,2066,162565.97738329347,162565.97738329347,162565.97738329347,162565.97738329347,162565.97738329347,162565.97738329347,162565.97738329347
606,2067,113006.93615553682,113006.93615553682,113006.93615553682,113006.93615553682,113006.93615553682,113006.93615553682,113006.93615553682
607,2068,133085.93639947902,133085.93639947902,133085.93639947902,133085.93639947902,133085.93639947902,133085.93639947902,133085.93639947902
608,2069,77365.3385491003,77365.3385491003,77365.3385491003,77365.3385491003,77365.3385491003,77365.3385491003,77365.3385491003
609,2070,113653.30631704124,113653.30631704124,113653.30631704124,113653.30631704124,113653.30631704124,113653.30631704124,113653.30631704124
610,2071,89681.17272935482,89681.17272935482,89681.17272935482,89681.17272935482,89681.17272935482,89681.17272935482,89681.17272935482
611,2072,137749.304475524,137749.304475524,137749.304475524,137749.304475524,137749.304475524,137749.304475524,137749.304475524
612,2073,141371.14604872622,141371.14604872622,141371.14604872622,141371.14604872622,141371.14604872622,141371.14604872622,141371.14604872622
613,2074,182154.89606329834,182154.89606329834,182154.89606329834,182154.89606329834,182154.89606329834,182154.89606329834,182154.89606329834
614,2075,139708.59231957892,139708.59231957892,139708.59231957892,139708.59231957892,139708.59231957892,139708.59231957892,139708.59231957892
615,2076,118169.56282762221,118169.56282762221,118169.56282762221,118169.56282762221,118169.56282762221,118169.56282762221,118169.56282762221
616,2077,156389.28789444888,156389.28789444888,156389.28789444888,156389.28789444888,156389.28789444888,156389.28789444888,156389.28789444888
617,2078,133751.5417953965,133751.5417953965,133751.5417953965,133751.5417953965,133751.5417953965,133751.5417953965,133751.5417953965
618,2079,135726.9816479786,135726.9816479786,135726.9816479786,135726.9816479786,135726.9816479786,135726.9816479786,135726.9816479786
619,2080,114537.4428896169,114537.4428896169,114537.4428896169,114537.4428896169,114537.4428896169,114537.4428896169,114537.4428896169
620,2081,127285.87467728893,127285.87467728893,127285.87467728893,127285.87467728893,127285.87467728893,127285.87467728893,127285.87467728893
621,2082,122358.22726310158,122358.22726310158,122358.22726310158,122358.22726310158,122358.22726310158,122358.22726310158,122358.22726310158
622,2083,144369.8525184776,144369.8525184776,144369.8525184776,144369.8525184776,144369.8525184776,144369.8525184776,144369.8525184776
623,2084,110339.50276270424,110339.50276270424,110339.50276270424,110339.50276270424,110339.50276270424,110339.50276270424,110339.50276270424
624,2085,120758.77921157605,120758.77921157605,120758.77921157605,120758.77921157605,120758.77921157605,120758.77921157605,120758.77921157605
625,2086,119513.81676229139,119513.81676229139,119513.81676229139,119513.81676229139,119513.81676229139,119513.81676229139,119513.81676229139
626,2087,120935.73197092071,120935.73197092071,120935.73197092071,120935.73197092071,120935.73197092071,120935.73197092071,120935.73197092071
627,2088,96599.27249228416,96599.27249228416,96599.27249228416,96599.27249228416,96599.27249228416,96599.27249228416,96599.27249228416
628,2089,80569.5243403564,80569.5243403564,80569.5243403564,80569.5243403564,80569.5243403564,80569.5243403564,80569.5243403564
629,2090,127841.1076862695,127841.1076862695,127841.1076862695,127841.1076862695,127841.1076862695,127841.1076862695,127841.1076862695
630,2091,122987.60575469154,122987.60575469154,122987.60575469154,122987.60575469154,122987.60575469154,122987.60575469154,122987.60575469154
631,2092,126987.24628020753,126987.24628020753,126987.24628020753,126987.24628020753,126987.24628020753,126987.24628020753,126987.24628020753
632,2093,118219.18340598007,118219.18340598007,118219.18340598007,118219.18340598007,118219.18340598007,118219.18340598007,118219.18340598007
633,2094,120581.24239431586,120581.24239431586,120581.24239431586,120581.24239431586,120581.24239431586,120581.24239431586,120581.24239431586
634,2095,143846.43603588827,143846.43603588827,143846.43603588827,143846.43603588827,143846.43603588827,143846.43603588827,143846.43603588827
635,2096,77540.81531540872,77540.81531540872,77540.81531540872,77540.81531540872,77540.81531540872,77540.81531540872,77540.81531540872
636,2097,90590.69044603624,90590.69044603624,90590.69044603624,90590.69044603624,90590.69044603624,90590.69044603624,90590.69044603624
637,2098,147468.73661214323,147468.73661214323,147468.73661214323,147468.73661214323,147468.73661214323,147468.73661214323,147468.73661214323
638,2099,56947.03017653715,56947.03017653715,56947.03017653715,56947.03017653715,56947.03017653715,56947.03017653715,56947.03017653715
639,2100,79851.08873872114,79851.08873872114,79851.08873872114,79851.08873872114,79851.08873872114,79851.08873872114,79851.08873872114
640,2101,116042.94849514526,116042.94849514526,116042.94849514526,116042.94849514526,116042.94849514526,116042.94849514526,116042.94849514526
641,2102,138357.76258697006,138357.76258697006,138357.76258697006,138357.76258697006,138357.76258697006,138357.76258697006,138357.76258697006
642,2103,103206.73954464507,103206.73954464507,103206.73954464507,103206.73954464507,103206.73954464507,103206.73954464507,103206.73954464507
643,2104,130213.46491465114,130213.46491465114,130213.46491465114,130213.46491465114,130213.46491465114,130213.46491465114,130213.46491465114
644,2105,132063.20456785994,132063.20456785994,132063.20456785994,132063.20456785994,132063.20456785994,132063.20456785994,132063.20456785994
645,2106,61220.842480205014,61220.842480205014,61220.842480205014,61220.842480205014,61220.842480205014,61220.842480205014,61220.842480205014
646,2107,221618.62595266226,221618.62595266226,221618.62595266226,221618.62595266226,221618.62595266226,221618.62595266226,221618.62595266226
647,2108,111945.19180094099,111945.19180094099,111945.19180094099,111945.19180094099,111945.19180094099,111945.19180094099,111945.19180094099
648,2109,110523.04668421105,110523.04668421105,110523.04668421105,110523.04668421105,110523.04668421105,110523.04668421105,110523.04668421105
649,2110,144525.0702810898,144525.0702810898,144525.0702810898,144525.0702810898,144525.0702810898,144525.0702810898,144525.0702810898
650,2111,135435.5385814143,135435.5385814143,135435.5385814143,135435.5385814143,135435.5385814143,135435.5385814143,135435.5385814143
651,2112,140108.72674228897,140108.72674228897,140108.72674228897,140108.72674228897,140108.72674228897,140108.72674228897,140108.72674228897
652,2113,122112.93969643838,122112.93969643838,122112.93969643838,122112.93969643838,122112.93969643838,122112.93969643838,122112.93969643838
653,2114,107210.6559831716,107210.6559831716,107210.6559831716,107210.6559831716,107210.6559831716,107210.6559831716,107210.6559831716
654,2115,156618.50383624024,156618.50383624024,156618.50383624024,156618.50383624024,156618.50383624024,156618.50383624024,156618.50383624024
655,2116,119854.81679448944,119854.81679448944,119854.81679448944,119854.81679448944,119854.81679448944,119854.81679448944,119854.81679448944
656,2117,155532.33876170157,155532.33876170157,155532.33876170157,155532.33876170157,155532.33876170157,155532.33876170157,155532.33876170157
657,2118,127947.29382910767,127947.29382910767,127947.29382910767,127947.29382910767,127947.29382910767,127947.29382910767,127947.29382910767
658,2119,105697.74484665037,105697.74484665037,105697.74484665037,105697.74484665037,105697.74484665037,105697.74484665037,105697.74484665037
659,2120,118887.00944359259,118887.00944359259,118887.00944359259,118887.00944359259,118887.00944359259,118887.00944359259,118887.00944359259
660,2121,86605.66322085634,86605.66322085634,86605.66322085634,86605.66322085634,86605.66322085634,86605.66322085634,86605.66322085634
661,2122,119610.49303308032,119610.49303308032,119610.49303308032,119610.49303308032,119610.49303308032,119610.49303308032,119610.49303308032
662,2123,85998.66086467255,85998.66086467255,85998.66086467255,85998.66086467255,85998.66086467255,85998.66086467255,85998.66086467255
663,2124,153364.76565982317,153364.76565982317,153364.76565982317,153364.76565982317,153364.76565982317,153364.76565982317,153364.76565982317
664,2125,121605.82542680846,121605.82542680846,121605.82542680846,121605.82542680846,121605.82542680846,121605.82542680846,121605.82542680846
665,2126,143116.55478139836,143116.55478139836,143116.55478139836,143116.55478139836,143116.55478139836,143116.55478139836,143116.55478139836
666,2127,153752.38058812064,153752.38058812064,153752.38058812064,153752.38058812064,153752.38058812064,153752.38058812064,153752.38058812064
667,2128,130546.46979020712,130546.46979020712,130546.46979020712,130546.46979020712,130546.46979020712,130546.46979020712,130546.46979020712
668,2129,87632.6501948743,87632.6501948743,87632.6501948743,87632.6501948743,87632.6501948743,87632.6501948743,87632.6501948743
669,2130,141062.72322801355,141062.72322801355,141062.72322801355,141062.72322801355,141062.72322801355,141062.72322801355,141062.72322801355
670,2131,126527.85666549754,126527.85666549754,126527.85666549754,126527.85666549754,126527.85666549754,126527.85666549754,126527.85666549754
671,2132,113665.54192373237,113665.54192373237,113665.54192373237,113665.54192373237,113665.54192373237,113665.54192373237,113665.54192373237
672,2133,120718.89365884595,120718.89365884595,120718.89365884595,120718.89365884595,120718.89365884595,120718.89365884595,120718.89365884595
673,2134,112799.32729237017,112799.32729237017,112799.32729237017,112799.32729237017,112799.32729237017,112799.32729237017,112799.32729237017
